id;product_id;express_sortiment;voll_sortiment;product_lager_id;produktname;beschreibung;ek;vk;ustr;Verpackungsinhalt;Verpackungseinheit;lagerbestand;lagerueberwachung;kat_id;kategorie;unterkategorie;direktkategorie;pfand;gewicht;kalorien;verpackung;bildname;bildname_inhaltsstoffe;neu_grundpreis;neu_inhaltsstoffe;neu_zusatzst;neu_naehrwerte;neu_pflichthinweis;numReviews;rating;tiefkuehlware;kasten;trockenware;kuehlware;createdAt;updatedAt;pictureurl;Altersgrenze
259;201259;true;false;0;TOPPITS;ALUFOLIE 10M ROLLE;1.18;1.69;0.19;8;ST;0;false;0;Home & Freizeit;FOLIEN UND HAUSHALTSPAPIER;FOLIEN UND HAUSHALTSPAPIER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
260;201260;true;false;0;KCB;TEELICHTE WEISS 30ER;1.03;1.19;0.19;2;ST;0;false;0;Home & Freizeit;TEE-/HAUSHALTSKERZEN;TEE-/HAUSHALTSKERZEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;16
261;201261;true;false;0;;PAPPTELLER RUND 23CM;0.81;1.68;0.19;8;ST;0;false;0;Home & Freizeit;PAPPBECHER/-TELLER;PAPPBECHER/-TELLER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
262;201262;true;false;0;ENERGIZER;BATTERIE AA 8ER;1.93;3.99;0.19;16;ST;0;false;0;Home & Freizeit;BATTERIEN;BATTERIEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
263;201263;true;false;0;BIC;SLIM REIBRAD MOTIVEJ23;1.31;2.49;0.19;25;ST;0;false;0;Home & Freizeit;STEICHHOELZER/EINWEGFEUERZEUGE;STEICHHOELZER/EINWEGFEUERZEUGE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
264;201264;true;false;0;ENERGIZER;BATTERIE AAA 8ER;1.72;3.99;0.19;0;;0;false;0;Home & Freizeit;BATTERIEN;BATTERIEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
265;201265;true;false;0;16ER;DUFTTEELICHTE FRUECHTE;0.84;1.29;0.19;300;ST;0;false;0;Home & Freizeit;DUFTKERZEN/-ÖLE/RÄUCHERWERK;DUFTKERZEN/-ÖLE/RÄUCHERWERK;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
266;201266;true;false;0;VIVESS;PAPPBECHER 0,2 L;0.9;1.69;0.19;12;ST;0;false;0;Home & Freizeit;PAPPBECHER/-TELLER;PAPPBECHER/-TELLER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
267;201267;true;false;0;MACH MIT;TOILETTENPAPIER 3LG;1.75;3.39;0.19;150;ML;0;false;0;Hygiene & Körperpflege;TOILETTENPAPIER TROCKEN;TOILETTENPAPIER TROCKEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
268;201268;true;false;0;TODAY;WATTESTAEBCHEN PS BOX;0.64;0.7;0.19;380;ML;0;false;0;Hygiene & Körperpflege;WATTE/-ERZEUGNISSE;WATTE/-ERZEUGNISSE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
269;201269;true;false;0;ALWAYS;ULTRA NORM.FL GR 1;1.52;1.56;0.07;380;ML;0;false;0;Hygiene & Körperpflege;BINDEN;BINDEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
270;201270;true;false;0;NIVEA;STYLING CREME GEL;2.85;3.85;0.19;140;ST;0;false;0;Hygiene & Körperpflege;FRISIERMITTEL/STYLINGGEL/WACHS;FRISIERMITTEL/STYLINGGEL/WACHS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
271;201271;true;false;0;EYELIKE;KOMBILOESUNG HYALURON;2.95;6.95;0.19;400;ML;0;false;0;Hygiene & Körperpflege;KONTAKTLINSEN / PFLEGEMITTEL;KONTAKTLINSEN / PFLEGEMITTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
272;201272;true;false;0;EYELIKE;KOMBILOESUNG;1.87;6.95;0.19;400;ML;0;false;0;Hygiene & Körperpflege;KONTAKTLINSEN / PFLEGEMITTEL;KONTAKTLINSEN / PFLEGEMITTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
273;201273;true;false;0;TODAY;WATTEPADS;0.53;0.8;0.19;250;ML;0;false;0;Hygiene & Körperpflege;WATTE/-ERZEUGNISSE;WATTE/-ERZEUGNISSE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
274;201274;true;false;0;SEBAMED;WASCHEMULSION;3.67;4.99;0.19;25;ST;0;false;0;Hygiene & Körperpflege;SEIFEN FLUESSIG/WASCHLOTION;SEIFEN FLUESSIG/WASCHLOTION;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
275;201275;true;false;0;NEUTROGENA;NORW.F.LOTION SENS.HAU;3.78;4.69;0.19;25;ST;0;false;0;Hygiene & Körperpflege;KOERPERPFLEGE;KOERPERPFLEGE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
276;201276;true;false;0;GILLETTE;RASIERSCHAUM EMPF HAUT;1.38;1.55;0.19;200;ML;0;false;0;Hygiene & Körperpflege;RASIERSCHAUM/-GEL/-CREME-SEIFE;RASIERSCHAUM/-GEL/-CREME-SEIFE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
277;201277;true;false;0;TODAY;REINIGUNGSTUCH 3IN1;0.51;0.95;0.19;200;ML;0;false;0;Hygiene & Körperpflege;GESICHTSREINIGUNGSTÜCHER;GESICHTSREINIGUNGSTÜCHER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
278;201278;true;false;0;TODAY;REINIGUNGSTUCH SENSITI;0.51;0.95;0.19;150;ML;0;false;0;Hygiene & Körperpflege;GESICHTSREINIGUNGSTÜCHER;GESICHTSREINIGUNGSTÜCHER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
279;201279;true;false;0;KNEIPP;AROMADUSCHE LEBENSFR.;2.41;3.49;0.19;150;ML;0;false;0;Hygiene & Körperpflege;DUSCHBAD (INKL.DUSCHGELE) 2IN1;DUSCHBAD (INKL.DUSCHGELE) 2IN1;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
280;201280;true;false;0;KNEIPP;DUSCHE MAENNERSACHE2.0;2.41;3.49;0.19;150;ML;0;false;0;Hygiene & Körperpflege;DUSCHBAD (INKL.DUSCHGELE) 2IN1;DUSCHBAD (INKL.DUSCHGELE) 2IN1;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
281;201281;true;false;0;8X4;DS NO.7 FRESH LIME;1.99;1.95;0.19;500;ML;0;false;0;Hygiene & Körperpflege;DEOSPRAY;DEOSPRAY;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
282;201282;true;false;0;8X4;DS NO.3VELVET BLOSSOM;1.99;2.49;0.19;300;ML;0;false;0;Hygiene & Körperpflege;DEOSPRAY;DEOSPRAY;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
283;201283;true;false;0;REXONA MEN;DEOSPRAY  SPORT;1.81;2.49;0.19;100;ML;0;false;0;Hygiene & Körperpflege;DEOSPRAY;DEOSPRAY;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
284;201284;true;false;0;ODOL MED3;MUNDSPUELUNG, ORIGINAL;2.01;3.45;0.19;300;ML;0;false;0;Hygiene & Körperpflege;MUNDSPUELUNGEN;MUNDSPUELUNGEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
285;201285;true;false;0;PANTENE;SH REPAIR&CARE;2.51;2.79;0.19;200;ML;0;false;0;Hygiene & Körperpflege;HAARSHAMPOO;HAARSHAMPOO;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
286;201286;true;false;0;FLORENA;HANDCR. OLIVENOEL;0.83;1.29;0.19;200;ML;0;false;0;Hygiene & Körperpflege;HAND-/NAGELPFLEGE;HAND-/NAGELPFLEGE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
287;201287;true;false;0;ELVITAL;SH TOTAL REPAIR 5;2.47;2.99;0.19;250;ML;0;false;0;Hygiene & Körperpflege;HAARSHAMPOO;HAARSHAMPOO;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
288;201288;true;false;0;PANTENE;SP REPAIR&CARE;2.21;2.72;0.19;50;ML;0;false;0;Hygiene & Körperpflege;SPUELUNGEN/SCHAUMBALSAM;SPUELUNGEN/SCHAUMBALSAM;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
289;201289;true;false;0;TODAY;NAGELLACKENTF AC FREI;0.78;0.99;0.19;8;ST;0;false;0;Hygiene & Körperpflege;NAGELLACKENTFERNER (INKL. PADS;NAGELLACKENTFERNER (INKL. PADS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
290;201290;true;false;0;ELVITAL;TOTAL REPAIR SPUELUNG;2.47;2.99;0.19;2;ST;0;false;0;Hygiene & Körperpflege;SPUELUNGEN/SCHAUMBALSAM;SPUELUNGEN/SCHAUMBALSAM;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
291;201291;true;false;0;HANSAPLAST;WUNDSPRAY;3.32;4.75;0.19;50;ML;0;false;0;Hygiene & Körperpflege;VERBANDSSTOFFE;VERBANDSSTOFFE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
292;201292;true;false;0;RITEX;KONDOME EXTRA DUENN;3.66;5.49;0.19;1;M;0;false;0;Hygiene & Körperpflege;VERHUETUNG UND ZUBEHOER;VERHUETUNG UND ZUBEHOER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
293;201293;true;false;0;TODAY;ZAHNB. X-PROFIL MITTEL;0.81;1.49;0.19;100;M;0;false;0;Hygiene & Körperpflege;ERWACHSENE ZAHNBÜRSTEN;ERWACHSENE ZAHNBÜRSTEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
294;201294;true;false;0;SAGROTAN;HAND-DESINFEK.GEL ALOE;1.55;1.89;0.19;60;G;0;false;0;Hygiene & Körperpflege;HANDDESINFEKTION;HANDDESINFEKTION;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
295;201295;true;false;0;HANSAPLAST;CLASSIC 6CM;1.59;1.99;0.19;32;G;0;false;0;Hygiene & Körperpflege;VERBANDSSTOFFE;VERBANDSSTOFFE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
296;201296;true;false;0;TODAY;ZAHNSEIDE GEWACHST;0.65;0.95;0.19;1;ST;0;false;0;Hygiene & Körperpflege;INTERDENTAL/ZAHNSEIDE;INTERDENTAL/ZAHNSEIDE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
297;201297;true;false;0;KNEIPP;BADESKRIST.ENTSPANNUNG;0.65;0.89;0.19;8;ST;0;false;0;Hygiene & Körperpflege;BÄDER EINMALANWENDUNG;BÄDER EINMALANWENDUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
298;201298;true;false;0;HYDRA BOMB;TUCHMASKE SAKURA;1.72;2.49;0.19;120;G;0;false;0;Hygiene & Körperpflege;GESICHTSMASKEN;GESICHTSMASKEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
299;201299;true;false;0;CLEARBLUE;SCHWANGER.TEST DIGITAL;5;8.99;0.19;500;G;0;false;0;Hygiene & Körperpflege;VERHUETUNG UND ZUBEHOER;VERHUETUNG UND ZUBEHOER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
300;201300;true;false;0;KCB;HAUSH.KERZEN WEISS;1.27;1.49;0.19;200;G;0;false;0;Haushalt, Bad & Waschen;TEE-/HAUSHALTSKERZEN;TEE-/HAUSHALTSKERZEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
301;201301;true;false;0;DOLCE GUSTO;DALLMAYR CREMA D'ORO;4.16;4.99;0.07;56;G;0;false;0;Kaffee, Tee & Kakao;KAPSEL DOLCE GUSTO;KAPSEL DOLCE GUSTO;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
302;201302;true;false;0;DALLMAYR;PRODOMO GANZE BOHNE;5.59;6.49;0.07;500;G;0;false;0;Kaffee, Tee & Kakao;BOHNENKAFFEE GANZE BOHNEN;BOHNENKAFFEE GANZE BOHNEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
303;201303;true;false;0;NESCAFE;GOLD;6.99;9.79;0.07;43,75;G;0;false;0;Kaffee, Tee & Kakao;INSTANTKAFFEE E-MWST.;INSTANTKAFFEE E-MWST.;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
304;201304;true;false;0;DALLMAYR;CAPSA CREMA ORO INTENS;2.56;2.99;0.07;37,5;G;0;false;0;Kaffee, Tee & Kakao;KAPSEL NESPRESSO KOMP.;KAPSEL NESPRESSO KOMP.;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
305;201305;true;false;0;SUCHARD;KAKAO EXPRESS;1.68;1.99;0.07;56,25;G;0;false;0;Kaffee, Tee & Kakao;INSTANTPUL.SCHOKO/FRUCHT;INSTANTPUL.SCHOKO/FRUCHT;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
306;201306;true;false;0;MESSMER;GRUENER TEE 25ER;1.26;1.99;0.07;43,75;G;0;false;0;Kaffee, Tee & Kakao;GRÜNER TEE BEUTEL;GRÜNER TEE BEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
307;201307;true;false;0;MESSMER;KAMILLENTEE 25ER;1.26;1.99;0.07;50;G;0;false;0;Kaffee, Tee & Kakao;KRAEUTER-/FRUECHTE-TEE BEUTEL;KRAEUTER-/FRUECHTE-TEE BEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
308;201308;true;false;0;MESSMER;PFEFFERMINZTEE 25ER;1.26;1.99;0.07;170;G;0;false;0;Kaffee, Tee & Kakao;KRAEUTER-/FRUECHTE-TEE BEUTEL;KRAEUTER-/FRUECHTE-TEE BEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
309;201309;true;false;0;MESSMER;EARL GREY TEE 25ER;1.26;1.99;0.07;170;G;0;false;0;Kaffee, Tee & Kakao;SCHWARZER TEE BEUTEL;SCHWARZER TEE BEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
310;201310;true;false;0;MESSMER;AEGYPTISCH GRANATAPFEL;1.4;2.29;0.07;450;G;0;false;0;Kaffee, Tee & Kakao;KRAEUTER-/FRUECHTE-TEE BEUTEL;KRAEUTER-/FRUECHTE-TEE BEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
311;201311;true;false;0;BAERENMARKE;KAFFEETRAUM 8%;0.57;0.85;0.07;500;G;0;false;0;Kaffee, Tee & Kakao;KONDENSMILCH/KAFFEESAHNE/WEISS;KONDENSMILCH/KAFFEESAHNE/WEISS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
312;201312;true;false;0;BAERENMARKE;LEICHTER TRAUM 3%;0.55;0.85;0.07;6;L;0;false;0;Kaffee, Tee & Kakao;KONDENSMILCH/KAFFEESAHNE/WEISS;KONDENSMILCH/KAFFEESAHNE/WEISS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
313;201313;true;false;0;OVOMALTINE;SCHOKO NFB;4.2;4.99;0.07;4;L;0;false;0;Kaffee, Tee & Kakao;INSTANTPUL.SCHOKO/FRUCHT;INSTANTPUL.SCHOKO/FRUCHT;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
314;201314;true;false;0;DALLMAYR;PRODOMO KAFFEE VACUUM;5.59;6.49;0.07;7;L;0;false;0;Kaffee, Tee & Kakao;BOHNENKAFFEE GEMAHLEN;BOHNENKAFFEE GEMAHLEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
315;201315;true;false;0;MAGGI;BRUEHE MIT RIND;1.26;1.99;0.07;7;L;0;false;0;Kochhilfen;BRUEHEN U. BOUILLONS;BRUEHEN U. BOUILLONS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
316;201316;true;false;0;MAGGI;HUEHNER BRUEHE;1.26;1.99;0.07;400;G;0;false;0;Kochhilfen;BRUEHEN U. BOUILLONS;BRUEHEN U. BOUILLONS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
317;201317;true;false;0;MAGGI;GEMUESE BRUEHE;1.26;1.99;0.07;12;ST;0;false;0;Kochhilfen;BRUEHEN U. BOUILLONS;BRUEHEN U. BOUILLONS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
318;201318;true;false;0;MAGGI;KLARE BRUEHE;1.26;1.99;0.07;500;G;0;false;0;Kochhilfen;BRUEHEN U. BOUILLONS;BRUEHEN U. BOUILLONS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
319;201319;true;false;0;SURIG;SURIG-ESSIGESSENZ 25%;0.64;1.42;0.07;1;ST;0;false;0;Kochhilfen;ESSIG UND ESSIGESSENZ;ESSIG UND ESSIGESSENZ;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
320;201320;true;false;0;TOPPITS;SAFELOC GEFRIERBTL. 3L;1.51;1.69;0.19;75;ST;0;false;0;Kochhilfen;TIEFKUEHLBEUTEL;TIEFKUEHLBEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
321;201321;true;false;0;BAD REICHENH.;ALPENJODSALZ;0.37;0.79;0.07;200;G;0;false;0;Kochhilfen;SALZ E-MWST;SALZ E-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
322;201322;true;false;0;VIVESS;SPARSCHAELER;1.43;3.99;0.19;150;G;0;false;0;Kochhilfen;KOCHHELFER;KOCHHELFER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
323;201323;true;false;0;JA!;SCHASCHLIKSPIESSE 30CM;0.6;1.99;0.19;225;G;0;false;0;Kochhilfen;KOCHHELFER;KOCHHELFER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
324;201324;true;false;0;MARCA ITALIA;PARMIGIANO REGGIANO ST;2.89;3.49;0.07;200;G;0;false;0;Milchprodukte, Käse & Eier;PARMESANKÄSE;PARMESANKÄSE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
325;201325;true;false;0;ELINAS;JOGH.GRIE. ART NATUR;1.18;1.79;0.07;250;ML;0;false;0;Milchprodukte, Käse & Eier;NATURJOGHURT EINWEG;NATURJOGHURT EINWEG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
326;201326;true;false;0;GALBANI;MOZZARELLA 45%;0.81;1.99;0.07;250;G;0;false;0;Milchprodukte, Käse & Eier;MOZZAREL/SONST.PASTA FILATA SB;MOZZAREL/SONST.PASTA FILATA SB;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
327;201327;true;false;0;EXQUISA;DER SAHNIGE 70%;0.95;1.39;0.07;500;G;0;false;0;Milchprodukte, Käse & Eier;FRISCHKAESE - SB -;FRISCHKAESE - SB -;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
328;201328;true;false;0;OATLY;BIO HAFER CUISINE;0.72;1.1;0.07;50;G;0;false;0;Milchprodukte, Käse & Eier;MILCHALTERN. H-PRODUKTE;MILCHALTERN. H-PRODUKTE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
329;201329;true;false;0;WEIHENSTEPHAN;WEIHENSTEPHAN BUTTER;1.77;2.19;0.07;200;G;0;false;0;Milchprodukte, Käse & Eier;BUTTER;BUTTER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
330;201330;true;false;0;ALPRO;SOYA HEIDELBEERE;1.23;1.99;0.07;500;G;0;false;0;Milchprodukte, Käse & Eier;MILCHALTERN.FRISCHE;MILCHALTERN.FRISCHE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
331;201331;true;false;0;DANONE;FRUCHTZW.ERD.KIR.HIMB.;1.1;1.69;0.07;200;G;0;false;0;Milchprodukte, Käse & Eier;FRUCHTQUARK;FRUCHTQUARK;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
332;201332;true;false;0;EXQUISA;KOERNIGER FK;0.74;1.19;0.07;200;G;0;false;0;Milchprodukte, Käse & Eier;FRISCHKAESE - SB -;FRISCHKAESE - SB -;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
333;201333;true;false;0;BGL;BIO-NATURJOGHURT 3,8%;0.92;1.09;0.07;150;G;0;false;0;Milchprodukte, Käse & Eier;BIO NATUR-/FRUCHTJOGHURT EINWEG;BIO NATUR-/FRUCHTJOGHURT EINWEG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
334;201334;true;false;0;MUELLER;MILCHREIS ZIMT;0.56;0.75;0.07;500;G;0;false;0;Milchprodukte, Käse & Eier;PUDDING/MILCHREIS;PUDDING/MILCHREIS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
335;201335;true;false;0;MUELLER;MILCHREIS NATUR;0.56;0.75;0.07;250;G;0;false;0;Milchprodukte, Käse & Eier;PUDDING/MILCHREIS;PUDDING/MILCHREIS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
336;201336;true;false;0;BRESSO;FK KR. D. PROVENCE 60%;1.32;1.95;0.07;500;G;0;false;0;Milchprodukte, Käse & Eier;FRISCHKAESE - SB -;FRISCHKAESE - SB -;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
337;201337;true;false;0;BGL;NATURJOGHURT 1,5%;0.65;1.05;0.07;200;G;0;false;0;Milchprodukte, Käse & Eier;NATURJOGHURT EINWEG;NATURJOGHURT EINWEG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
338;201338;true;false;0;ANDECHSER NAT;BAYBIO SPEISEQU. MAGER;0.65;1.15;0.07;200;G;0;false;0;Milchprodukte, Käse & Eier;BIO QUARK/SCHICHTKÄSE;BIO QUARK/SCHICHTKÄSE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
339;201339;true;false;0;MW LANDLIEBE;FRUCHTJOGH.VAN.3,8%;0.94;1.79;0.07;200;G;0;false;0;Milchprodukte, Käse & Eier;FRUCHTJOGHURT MEHRWEG;FRUCHTJOGHURT MEHRWEG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
340;201340;true;false;0;BGL;FRISCHER SCHMAND 24%;0.61;0.89;0.07;1;L;0;false;0;Milchprodukte, Käse & Eier;SAURE SAHNE / SCHMAND;SAURE SAHNE / SCHMAND;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
341;201341;true;false;0;BGL;SCHLAGRAHM 32%;0.66;1.05;0.07;1;L;0;false;0;Milchprodukte, Käse & Eier;SUESSE SAHNE;SUESSE SAHNE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
342;201342;true;false;0;BGL;SAUERRAHM;0.37;0.65;0.07;1;L;0;false;0;Milchprodukte, Käse & Eier;SAURE SAHNE / SCHMAND;SAURE SAHNE / SCHMAND;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
343;201343;true;false;0;OATLY;BIO HAFERDRINK;1.48;2.19;0.19;150;G;0;false;0;Milchprodukte, Käse & Eier;BIO H-MISCHGETRÄNKE V-MWST;BIO H-MISCHGETRÄNKE V-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
